itemid,datasource,genre,subgenre,orig_lang,split,10fold_split
The_Reunion_FR_EN_batch_08_item_14,The_Reunion_FR_EN_paragraph_22,novel,,French,train,3
The_Reunion_FR_EN_batch_08_item_15,The_Reunion_FR_EN_paragraph_22,novel,,French,test,0
The_Reunion_FR_EN_batch_08_item_16,The_Reunion_FR_EN_paragraph_22,novel,,French,dev,8
The_Reunion_FR_EN_batch_08_item_17,The_Reunion_FR_EN_paragraph_22,novel,,French,train,7
The_Reunion_FR_EN_batch_08_item_18,The_Reunion_FR_EN_paragraph_24,novel,,French,train,0
The_Reunion_FR_EN_batch_08_item_19,The_Reunion_FR_EN_paragraph_24,novel,,French,train,8
The_Reunion_FR_EN_batch_08_item_20,The_Reunion_FR_EN_paragraph_24,novel,,French,train,3
The_Stranger_FR_EN_batch_01_item_01,The_Stranger_FR_EN_paragraph_12,novel,,French,train,4
The_Stranger_FR_EN_batch_01_item_02,The_Stranger_FR_EN_paragraph_32,novel,,French,train,8
The_Stranger_FR_EN_batch_01_item_03,The_Stranger_FR_EN_paragraph_34,novel,,French,train,4
The_Stranger_FR_EN_batch_01_item_04,The_Stranger_FR_EN_paragraph_38,novel,,French,train,3
The_Stranger_FR_EN_batch_01_item_05,The_Stranger_FR_EN_paragraph_38,novel,,French,train,6
The_Stranger_FR_EN_batch_01_item_06,The_Stranger_FR_EN_paragraph_90,novel,,French,train,4
The_Stranger_FR_EN_batch_01_item_07,The_Stranger_FR_EN_paragraph_90,novel,,French,train,4
The_Stranger_FR_EN_batch_01_item_08,The_Stranger_FR_EN_paragraph_90,novel,,French,train,9
The_Stranger_FR_EN_batch_01_item_09,The_Stranger_FR_EN_paragraph_90,novel,,French,train,9
The_Stranger_FR_EN_batch_01_item_10,The_Stranger_FR_EN_paragraph_90,novel,,French,dev,8
The_Stranger_FR_EN_batch_01_item_11,The_Stranger_FR_EN_paragraph_90,novel,,French,dev,8
The_Stranger_FR_EN_batch_01_item_12,The_Stranger_FR_EN_paragraph_90,novel,,French,test,0
The_Stranger_FR_EN_batch_01_item_13,The_Stranger_FR_EN_paragraph_90,novel,,French,test,0
The_Stranger_FR_EN_batch_01_item_14,The_Stranger_FR_EN_paragraph_90,novel,,French,train,1
The_Stranger_FR_EN_batch_01_item_15,The_Stranger_FR_EN_paragraph_90,novel,,French,train,1
The_Stranger_FR_EN_batch_01_item_16,The_Stranger_FR_EN_paragraph_90,novel,,French,train,3
The_Stranger_FR_EN_batch_01_item_17,The_Stranger_FR_EN_paragraph_96,novel,,French,train,1
The_Stranger_FR_EN_batch_01_item_18,The_Stranger_FR_EN_paragraph_96,novel,,French,dev,4
The_Stranger_FR_EN_batch_01_item_19,The_Stranger_FR_EN_paragraph_96,novel,,French,test,5
The_Stranger_FR_EN_batch_01_item_20,The_Stranger_FR_EN_paragraph_96,novel,,French,train,8
The_Stranger_FR_EN_batch_02_item_01,The_Stranger_FR_EN_paragraph_96,novel,,French,train,3
The_Stranger_FR_EN_batch_02_item_02,The_Stranger_FR_EN_paragraph_106,novel,,French,train,2
The_Stranger_FR_EN_batch_02_item_03,The_Stranger_FR_EN_paragraph_106,novel,,French,train,7
The_Stranger_FR_EN_batch_02_item_04,The_Stranger_FR_EN_paragraph_108,novel,,French,train,8
The_Stranger_FR_EN_batch_02_item_05,The_Stranger_FR_EN_paragraph_108,novel,,French,train,3
The_Stranger_FR_EN_batch_02_item_06,The_Stranger_FR_EN_paragraph_108,novel,,French,train,7
The_Stranger_FR_EN_batch_02_item_07,The_Stranger_FR_EN_paragraph_110,novel,,French,train,3
The_Stranger_FR_EN_batch_02_item_08,The_Stranger_FR_EN_paragraph_110,novel,,French,train,9
The_Stranger_FR_EN_batch_02_item_09,The_Stranger_FR_EN_paragraph_112,novel,,French,test,1
The_Stranger_FR_EN_batch_02_item_10,The_Stranger_FR_EN_paragraph_112,novel,,French,train,5
The_Stranger_FR_EN_batch_02_item_11,The_Stranger_FR_EN_paragraph_112,novel,,French,train,6
The_Stranger_FR_EN_batch_02_item_12,The_Stranger_FR_EN_paragraph_112,novel,,French,dev,4
The_Stranger_FR_EN_batch_02_item_13,The_Stranger_FR_EN_paragraph_130,novel,,French,train,3
The_Stranger_FR_EN_batch_02_item_14,The_Stranger_FR_EN_paragraph_130,novel,,French,dev,9
The_Stranger_FR_EN_batch_02_item_15,The_Stranger_FR_EN_paragraph_130,novel,,French,test,0
The_Stranger_FR_EN_batch_02_item_16,The_Stranger_FR_EN_paragraph_130,novel,,French,train,7
The_Stranger_FR_EN_batch_02_item_17,The_Stranger_FR_EN_paragraph_136,novel,,French,train,8
The_Stranger_FR_EN_batch_02_item_18,The_Stranger_FR_EN_paragraph_136,novel,,French,train,1
The_Stranger_FR_EN_batch_02_item_19,The_Stranger_FR_EN_paragraph_136,novel,,French,train,5
The_Stranger_FR_EN_batch_02_item_20,The_Stranger_FR_EN_paragraph_140,novel,,French,test,1
The_Stranger_FR_EN_batch_03_item_01,The_Stranger_FR_EN_paragraph_140,novel,,French,train,7
The_Stranger_FR_EN_batch_03_item_02,The_Stranger_FR_EN_paragraph_140,novel,,French,train,2
The_Stranger_FR_EN_batch_03_item_03,The_Stranger_FR_EN_paragraph_140,novel,,French,dev,5
The_Stranger_FR_EN_batch_03_item_04,The_Stranger_FR_EN_paragraph_154,novel,,French,dev,2
The_Stranger_FR_EN_batch_03_item_05,The_Stranger_FR_EN_paragraph_154,novel,,French,train,3
The_Stranger_FR_EN_batch_03_item_06,The_Stranger_FR_EN_paragraph_154,novel,,French,train,4
The_Stranger_FR_EN_batch_03_item_07,The_Stranger_FR_EN_paragraph_154,novel,,French,test,0
The_Stranger_FR_EN_batch_03_item_08,The_Stranger_FR_EN_paragraph_156,novel,,French,train,0
The_Stranger_FR_EN_batch_03_item_09,The_Stranger_FR_EN_paragraph_156,novel,,French,train,1
The_Stranger_FR_EN_batch_03_item_10,The_Stranger_FR_EN_paragraph_156,novel,,French,train,3
The_Stranger_FR_EN_batch_03_item_11,The_Stranger_FR_EN_paragraph_174,novel,,French,train,0
The_Stranger_FR_EN_batch_03_item_12,The_Stranger_FR_EN_paragraph_174,novel,,French,train,4
The_Stranger_FR_EN_batch_03_item_13,The_Stranger_FR_EN_paragraph_174,novel,,French,train,5
The_Stranger_FR_EN_batch_03_item_14,The_Stranger_FR_EN_paragraph_174,novel,,French,train,8
The_Stranger_FR_EN_batch_03_item_15,The_Stranger_FR_EN_paragraph_174,novel,,French,train,7
The_Stranger_FR_EN_batch_03_item_16,The_Stranger_FR_EN_paragraph_174,novel,,French,train,6
The_Stranger_FR_EN_batch_03_item_17,The_Stranger_FR_EN_paragraph_174,novel,,French,dev,1
The_Stranger_FR_EN_batch_03_item_18,The_Stranger_FR_EN_paragraph_174,novel,,French,test,3
The_Stranger_FR_EN_batch_03_item_19,The_Stranger_FR_EN_paragraph_180,novel,,French,train,2
The_Stranger_FR_EN_batch_03_item_20,The_Stranger_FR_EN_paragraph_180,novel,,French,train,5
The_Stranger_FR_EN_batch_04_item_01,The_Stranger_FR_EN_paragraph_182,novel,,French,train,8
The_Stranger_FR_EN_batch_04_item_02,The_Stranger_FR_EN_paragraph_182,novel,,French,train,3
The_Stranger_FR_EN_batch_04_item_03,The_Stranger_FR_EN_paragraph_184,novel,,French,train,4
The_Stranger_FR_EN_batch_04_item_04,The_Stranger_FR_EN_paragraph_188,novel,,French,train,1
The_Stranger_FR_EN_batch_04_item_05,The_Stranger_FR_EN_paragraph_188,novel,,French,train,4
The_Stranger_FR_EN_batch_04_item_06,The_Stranger_FR_EN_paragraph_192,novel,,French,train,2
The_Stranger_FR_EN_batch_04_item_07,The_Stranger_FR_EN_paragraph_192,novel,,French,train,6
The_Stranger_FR_EN_batch_04_item_08,The_Stranger_FR_EN_paragraph_192,novel,,French,train,4
The_Stranger_FR_EN_batch_04_item_09,The_Stranger_FR_EN_paragraph_194,novel,,French,train,7
The_Stranger_FR_EN_batch_04_item_10,The_Stranger_FR_EN_paragraph_196,novel,,French,train,4
The_Stranger_FR_EN_batch_04_item_11,The_Stranger_FR_EN_paragraph_196,novel,,French,train,1
The_Stranger_FR_EN_batch_04_item_12,The_Stranger_FR_EN_paragraph_198,novel,,French,test,6
The_Stranger_FR_EN_batch_04_item_13,The_Stranger_FR_EN_paragraph_198,novel,,French,dev,2
The_Stranger_FR_EN_batch_04_item_14,The_Stranger_FR_EN_paragraph_198,novel,,French,train,3
The_Stranger_FR_EN_batch_04_item_15,The_Stranger_FR_EN_paragraph_198,novel,,French,train,0
The_Stranger_FR_EN_batch_04_item_16,The_Stranger_FR_EN_paragraph_198,novel,,French,train,7
The_Stranger_FR_EN_batch_04_item_17,The_Stranger_FR_EN_paragraph_202,novel,,French,train,5
The_Stranger_FR_EN_batch_04_item_18,The_Stranger_FR_EN_paragraph_202,novel,,French,train,8
The_Stranger_FR_EN_batch_04_item_19,The_Stranger_FR_EN_paragraph_202,novel,,French,train,3
The_Stranger_FR_EN_batch_04_item_20,The_Stranger_FR_EN_paragraph_206,novel,,French,train,4
The_Stranger_FR_EN_batch_05_item_01,The_Stranger_FR_EN_paragraph_206,novel,,French,train,7
The_Stranger_FR_EN_batch_05_item_02,The_Stranger_FR_EN_paragraph_206,novel,,French,train,3
The_Stranger_FR_EN_batch_05_item_03,The_Stranger_FR_EN_paragraph_206,novel,,French,test,5
The_Stranger_FR_EN_batch_05_item_04,The_Stranger_FR_EN_paragraph_206,novel,,French,dev,8
The_Stranger_FR_EN_batch_05_item_05,The_Stranger_FR_EN_paragraph_206,novel,,French,train,1
The_Stranger_FR_EN_batch_05_item_06,The_Stranger_FR_EN_paragraph_216,novel,,French,train,7
The_Stranger_FR_EN_batch_05_item_07,The_Stranger_FR_EN_paragraph_218,novel,,French,train,0
The_Stranger_FR_EN_batch_05_item_08,The_Stranger_FR_EN_paragraph_220,novel,,French,train,9
The_Stranger_FR_EN_batch_05_item_09,The_Stranger_FR_EN_paragraph_220,novel,,French,train,6
The_Stranger_FR_EN_batch_05_item_10,The_Stranger_FR_EN_paragraph_226,novel,,French,train,8
The_Stranger_FR_EN_batch_05_item_11,The_Stranger_FR_EN_paragraph_238,novel,,French,train,3
The_Stranger_FR_EN_batch_05_item_12,The_Stranger_FR_EN_paragraph_242,novel,,French,train,3
The_Stranger_FR_EN_batch_05_item_13,The_Stranger_FR_EN_paragraph_252,novel,,French,train,1
The_Stranger_FR_EN_batch_05_item_14,The_Stranger_FR_EN_paragraph_252,novel,,French,train,3
The_Stranger_FR_EN_batch_05_item_15,The_Stranger_FR_EN_paragraph_266,novel,,French,train,1
The_Stranger_FR_EN_batch_05_item_16,The_Stranger_FR_EN_paragraph_272,novel,,French,train,3
The_Stranger_FR_EN_batch_05_item_17,The_Stranger_FR_EN_paragraph_276,novel,,French,train,6
The_Stranger_FR_EN_batch_05_item_18,The_Stranger_FR_EN_paragraph_276,novel,,French,test,8
The_Stranger_FR_EN_batch_05_item_19,The_Stranger_FR_EN_paragraph_276,novel,,French,dev,5
The_Stranger_FR_EN_batch_05_item_20,The_Stranger_FR_EN_paragraph_276,novel,,French,train,2
The_Stranger_FR_EN_batch_06_item_01,The_Stranger_FR_EN_paragraph_280,novel,,French,train,5
The_Stranger_FR_EN_batch_06_item_02,The_Stranger_FR_EN_paragraph_280,novel,,French,train,8
The_Stranger_FR_EN_batch_06_item_03,The_Stranger_FR_EN_paragraph_282,novel,,French,test,1
The_Stranger_FR_EN_batch_06_item_04,The_Stranger_FR_EN_paragraph_282,novel,,French,dev,8
The_Stranger_FR_EN_batch_06_item_05,The_Stranger_FR_EN_paragraph_282,novel,,French,train,4
The_Stranger_FR_EN_batch_06_item_06,The_Stranger_FR_EN_paragraph_282,novel,,French,train,0
The_Stranger_FR_EN_batch_06_item_07,The_Stranger_FR_EN_paragraph_318,novel,,French,train,7
The_Stranger_FR_EN_batch_06_item_08,The_Stranger_FR_EN_paragraph_318,novel,,French,train,2
The_Stranger_FR_EN_batch_06_item_09,The_Stranger_FR_EN_paragraph_324,novel,,French,train,7
The_Stranger_FR_EN_batch_06_item_10,The_Stranger_FR_EN_paragraph_350,novel,,French,train,6
The_Stranger_FR_EN_batch_06_item_11,The_Stranger_FR_EN_paragraph_354,novel,,French,train,5
The_Stranger_FR_EN_batch_06_item_12,The_Stranger_FR_EN_paragraph_404,novel,,French,train,3
The_Stranger_FR_EN_batch_06_item_13,The_Stranger_FR_EN_paragraph_406,novel,,French,train,8
The_Stranger_FR_EN_batch_06_item_14,The_Stranger_FR_EN_paragraph_412,novel,,French,train,6
The_Stranger_FR_EN_batch_06_item_15,The_Stranger_FR_EN_paragraph_412,novel,,French,train,8
The_Stranger_FR_EN_batch_06_item_16,The_Stranger_FR_EN_paragraph_431,novel,,French,train,7
The_Stranger_FR_EN_batch_06_item_17,The_Stranger_FR_EN_paragraph_431,novel,,French,train,9
The_Stranger_FR_EN_batch_06_item_18,The_Stranger_FR_EN_paragraph_431,novel,,French,train,1
The_Stranger_FR_EN_batch_06_item_19,The_Stranger_FR_EN_paragraph_435,novel,,French,train,8
The_Stranger_FR_EN_batch_06_item_20,The_Stranger_FR_EN_paragraph_435,novel,,French,train,0
The_Stranger_FR_EN_batch_07_item_01,The_Stranger_FR_EN_paragraph_435,novel,,French,dev,2
The_Stranger_FR_EN_batch_07_item_02,The_Stranger_FR_EN_paragraph_435,novel,,French,test,6
The_Stranger_FR_EN_batch_07_item_03,The_Stranger_FR_EN_paragraph_435,novel,,French,train,7
The_Stranger_FR_EN_batch_07_item_04,The_Stranger_FR_EN_paragraph_435,novel,,French,train,9
The_Stranger_FR_EN_batch_07_item_05,The_Stranger_FR_EN_paragraph_439,novel,,French,train,1
The_Stranger_FR_EN_batch_07_item_06,The_Stranger_FR_EN_paragraph_443,novel,,French,train,4
The_Stranger_FR_EN_batch_07_item_07,The_Stranger_FR_EN_paragraph_443,novel,,French,train,7
The_Stranger_FR_EN_batch_07_item_08,The_Stranger_FR_EN_paragraph_457,novel,,French,train,6
The_Stranger_FR_EN_batch_07_item_09,The_Stranger_FR_EN_paragraph_461,novel,,French,train,6
The_Stranger_FR_EN_batch_07_item_10,The_Stranger_FR_EN_paragraph_475,novel,,French,train,4
The_Stranger_FR_EN_batch_07_item_11,The_Stranger_FR_EN_paragraph_477,novel,,French,train,3
The_Stranger_FR_EN_batch_07_item_12,The_Stranger_FR_EN_paragraph_485,novel,,French,train,8
The_Stranger_FR_EN_batch_07_item_13,The_Stranger_FR_EN_paragraph_491,novel,,French,dev,8
The_Stranger_FR_EN_batch_07_item_14,The_Stranger_FR_EN_paragraph_491,novel,,French,train,3
The_Stranger_FR_EN_batch_07_item_15,The_Stranger_FR_EN_paragraph_491,novel,,French,train,0
The_Stranger_FR_EN_batch_07_item_16,The_Stranger_FR_EN_paragraph_491,novel,,French,test,5
The_Stranger_FR_EN_batch_07_item_17,The_Stranger_FR_EN_paragraph_505,novel,,French,train,0
The_Stranger_FR_EN_batch_07_item_18,The_Stranger_FR_EN_paragraph_505,novel,,French,train,5
The_Stranger_FR_EN_batch_07_item_19,The_Stranger_FR_EN_paragraph_529,novel,,French,train,3
The_Stranger_FR_EN_batch_07_item_20,The_Stranger_FR_EN_paragraph_529,novel,,French,train,8
The_Stranger_FR_EN_batch_08_item_01,The_Stranger_FR_EN_paragraph_539,novel,,French,train,6
The_Stranger_FR_EN_batch_08_item_02,The_Stranger_FR_EN_paragraph_543,novel,,French,train,3
The_Stranger_FR_EN_batch_08_item_03,The_Stranger_FR_EN_paragraph_553,novel,,French,train,5
The_Stranger_FR_EN_batch_08_item_04,The_Stranger_FR_EN_paragraph_555,novel,,French,train,5
The_Stranger_FR_EN_batch_08_item_05,The_Stranger_FR_EN_paragraph_659,novel,,French,test,9
The_Stranger_FR_EN_batch_08_item_06,The_Stranger_FR_EN_paragraph_659,novel,,French,train,3
The_Stranger_FR_EN_batch_08_item_07,The_Stranger_FR_EN_paragraph_659,novel,,French,train,1
The_Stranger_FR_EN_batch_08_item_08,The_Stranger_FR_EN_paragraph_659,novel,,French,train,5
The_Stranger_FR_EN_batch_08_item_09,The_Stranger_FR_EN_paragraph_659,novel,,French,dev,2
The_Stranger_FR_EN_batch_08_item_10,The_Stranger_FR_EN_paragraph_665,novel,,French,train,5
The_Stranger_FR_EN_batch_08_item_11,The_Stranger_FR_EN_paragraph_669,novel,,French,train,0
The_Stranger_FR_EN_batch_08_item_12,The_Stranger_FR_EN_paragraph_669,novel,,French,test,6
The_Stranger_FR_EN_batch_08_item_13,The_Stranger_FR_EN_paragraph_669,novel,,French,dev,8
The_Stranger_FR_EN_batch_08_item_14,The_Stranger_FR_EN_paragraph_669,novel,,French,train,1
The_Stranger_FR_EN_batch_08_item_15,The_Stranger_FR_EN_paragraph_671,novel,,French,train,3
The_Stranger_FR_EN_batch_08_item_16,The_Stranger_FR_EN_paragraph_671,novel,,French,train,8
The_Stranger_FR_EN_batch_08_item_17,The_Stranger_FR_EN_paragraph_701,novel,,French,train,2
The_Stranger_FR_EN_batch_08_item_18,The_Stranger_FR_EN_paragraph_703,novel,,French,train,0
The_Stranger_FR_EN_batch_08_item_19,The_Stranger_FR_EN_paragraph_703,novel,,French,train,6
The_Stranger_FR_EN_batch_08_item_20,The_Stranger_FR_EN_paragraph_703,novel,,French,train,9
The_Tin_Drum_DE_EN_batch_01_item_01,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,dev,0
The_Tin_Drum_DE_EN_batch_01_item_02,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,test,8
The_Tin_Drum_DE_EN_batch_01_item_03,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,train,4
The_Tin_Drum_DE_EN_batch_01_item_04,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_01_item_05,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_01_item_06,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_01_item_07,The_Tin_Drum_DE_EN_paragraph_01,novel,,German,train,1
The_Tin_Drum_DE_EN_batch_01_item_08,The_Tin_Drum_DE_EN_paragraph_02,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_01_item_09,The_Tin_Drum_DE_EN_paragraph_02,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_01_item_10,The_Tin_Drum_DE_EN_paragraph_02,novel,,German,train,4
The_Tin_Drum_DE_EN_batch_01_item_11,The_Tin_Drum_DE_EN_paragraph_03,novel,,German,train,5
The_Tin_Drum_DE_EN_batch_01_item_12,The_Tin_Drum_DE_EN_paragraph_03,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_01_item_13,The_Tin_Drum_DE_EN_paragraph_04,novel,,German,train,1
The_Tin_Drum_DE_EN_batch_01_item_14,The_Tin_Drum_DE_EN_paragraph_05,novel,,German,train,7
The_Tin_Drum_DE_EN_batch_01_item_15,The_Tin_Drum_DE_EN_paragraph_05,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_01_item_16,The_Tin_Drum_DE_EN_paragraph_06,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_01_item_17,The_Tin_Drum_DE_EN_paragraph_06,novel,,German,train,7
The_Tin_Drum_DE_EN_batch_01_item_18,The_Tin_Drum_DE_EN_paragraph_06,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_01_item_19,The_Tin_Drum_DE_EN_paragraph_07,novel,,German,train,4
The_Tin_Drum_DE_EN_batch_01_item_20,The_Tin_Drum_DE_EN_paragraph_07,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_02_item_01,The_Tin_Drum_DE_EN_paragraph_07,novel,,German,test,1
The_Tin_Drum_DE_EN_batch_02_item_02,The_Tin_Drum_DE_EN_paragraph_07,novel,,German,dev,9
The_Tin_Drum_DE_EN_batch_02_item_03,The_Tin_Drum_DE_EN_paragraph_08,novel,,German,dev,6
The_Tin_Drum_DE_EN_batch_02_item_04,The_Tin_Drum_DE_EN_paragraph_08,novel,,German,test,5
The_Tin_Drum_DE_EN_batch_02_item_05,The_Tin_Drum_DE_EN_paragraph_08,novel,,German,train,1
The_Tin_Drum_DE_EN_batch_02_item_06,The_Tin_Drum_DE_EN_paragraph_08,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_02_item_07,The_Tin_Drum_DE_EN_paragraph_08,novel,,German,train,4
The_Tin_Drum_DE_EN_batch_02_item_08,The_Tin_Drum_DE_EN_paragraph_09,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_02_item_09,The_Tin_Drum_DE_EN_paragraph_09,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_02_item_10,The_Tin_Drum_DE_EN_paragraph_10,novel,,German,train,3
The_Tin_Drum_DE_EN_batch_02_item_11,The_Tin_Drum_DE_EN_paragraph_11,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_02_item_12,The_Tin_Drum_DE_EN_paragraph_11,novel,,German,train,0
The_Tin_Drum_DE_EN_batch_02_item_13,The_Tin_Drum_DE_EN_paragraph_11,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_02_item_14,The_Tin_Drum_DE_EN_paragraph_12,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_02_item_15,The_Tin_Drum_DE_EN_paragraph_12,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_02_item_16,The_Tin_Drum_DE_EN_paragraph_12,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_02_item_17,The_Tin_Drum_DE_EN_paragraph_13,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_02_item_18,The_Tin_Drum_DE_EN_paragraph_13,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_02_item_19,The_Tin_Drum_DE_EN_paragraph_13,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_02_item_20,The_Tin_Drum_DE_EN_paragraph_14,novel,,German,train,0
The_Tin_Drum_DE_EN_batch_03_item_01,The_Tin_Drum_DE_EN_paragraph_14,novel,,German,dev,1
The_Tin_Drum_DE_EN_batch_03_item_02,The_Tin_Drum_DE_EN_paragraph_14,novel,,German,test,2
The_Tin_Drum_DE_EN_batch_03_item_03,The_Tin_Drum_DE_EN_paragraph_14,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_03_item_04,The_Tin_Drum_DE_EN_paragraph_15,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_03_item_05,The_Tin_Drum_DE_EN_paragraph_15,novel,,German,dev,4
The_Tin_Drum_DE_EN_batch_03_item_06,The_Tin_Drum_DE_EN_paragraph_15,novel,,German,test,0
The_Tin_Drum_DE_EN_batch_03_item_07,The_Tin_Drum_DE_EN_paragraph_15,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_03_item_08,The_Tin_Drum_DE_EN_paragraph_15,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_03_item_09,The_Tin_Drum_DE_EN_paragraph_16,novel,,German,train,0
The_Tin_Drum_DE_EN_batch_03_item_10,The_Tin_Drum_DE_EN_paragraph_17,novel,,German,train,5
The_Tin_Drum_DE_EN_batch_03_item_11,The_Tin_Drum_DE_EN_paragraph_17,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_03_item_12,The_Tin_Drum_DE_EN_paragraph_18,novel,,German,train,1
The_Tin_Drum_DE_EN_batch_03_item_13,The_Tin_Drum_DE_EN_paragraph_18,novel,,German,train,3
The_Tin_Drum_DE_EN_batch_03_item_14,The_Tin_Drum_DE_EN_paragraph_18,novel,,German,train,6
The_Tin_Drum_DE_EN_batch_03_item_15,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,1
The_Tin_Drum_DE_EN_batch_03_item_16,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,9
The_Tin_Drum_DE_EN_batch_03_item_17,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,2
The_Tin_Drum_DE_EN_batch_03_item_18,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,0
The_Tin_Drum_DE_EN_batch_03_item_19,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,dev,7
The_Tin_Drum_DE_EN_batch_03_item_20,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,test,3
The_Tin_Drum_DE_EN_batch_04_item_01,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,8
The_Tin_Drum_DE_EN_batch_04_item_02,The_Tin_Drum_DE_EN_paragraph_19,novel,,German,train,5
The_Tin_Drum_DE_EN_batch_04_item_03,The_Tin_Drum_DE_EN_paragraph_20,novel,,German,test,2
The_Tin_Drum_DE_EN_batch_04_item_04,The_Tin_Drum_DE_EN_paragraph_20,novel,,German,dev,5
