itemid	datasource	genre	subgenre	orig_lang	speaker_id	reflabel	observations	maxagree	majority_softlabel	majoritylabel_sampled	majority_distrlabel20	majority_distrlabel40	arg1	arg2	sent1	sent2
The_Hobbit_EN_batch_03_item_01	The_Hobbit_EN_paragraph_30	novel	NA	English	NA	NA	10	0.5	synchronous:0.2; precedence:0.1; succession:0; reason:0; result:0.5; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0.1; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0.1; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	result	result;synchronous	result	Tea-time had long gone by, and it seemed supper-time would soon do the same. There were moths fluttering about, and the light became very dim, for the moon had not risen.	Bilbo's pony began to stumble over roots and stones. They came to the edge of a steep fall in the ground so suddenly that Gandalf s horse nearly slipped down the slope.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	Bilbo's pony began to stumble over roots and stones.
The_Hobbit_EN_batch_03_item_02	The_Hobbit_EN_paragraph_30	novel	NA	English	NA	NA	10	0.4	synchronous:0.1; precedence:0.1; succession:0; reason:0.1; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0.2; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0.4; equivalence:0; arg1-as-manner:0; arg2-as-manner:0.1; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	arg2-as-detail	conjunction;arg2-as-detail	arg2-as-detail	They could hear the voice of hurrying water in rocky bed at the bottom; the scent of trees was in the air; and there was a light on the valley-side across the water. Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck. Their spirits rose as they went down and down.	Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.
The_Hobbit_EN_batch_03_item_03	The_Hobbit_EN_paragraph_30	novel	NA	English	NA	NA	10	0.2	synchronous:0; precedence:0.2; succession:0; reason:0; result:0.1; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0.1; contrast:0.1; similarity:0; conjunction:0.2; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0.2; equivalence:0; arg1-as-manner:0; arg2-as-manner:0.1; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	precedence	precedence;conjunction;arg2-as-detail	precedence	Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell. The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	Their spirits rose as they went down and down. The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	Their spirits rose as they went down and down.
The_Hobbit_EN_batch_03_item_04	The_Hobbit_EN_paragraph_30	novel	NA	English	NA	NA	10	0.3	synchronous:0.3; precedence:0.1; succession:0; reason:0.1; result:0; arg1-as-cond:0.1; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0; disjunction:0; arg1-as-instance:0; arg2-as-instance:0.1; arg1-as-detail:0.1; arg2-as-detail:0.1; equivalence:0.1; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	synchronous	synchronous	synchronous	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck. Their spirits rose as they went down and down.	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight. The last green had almost faded out of the grass, when they came at length to an open glade not far above the banks of the stream.	Their spirits rose as they went down and down.	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.
The_Hobbit_EN_batch_03_item_05	The_Hobbit_EN_paragraph_31	novel	NA	English	NA	NA	10	0.6	synchronous:0.1; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0.6; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0.3; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	conjunction	conjunction;arg2-as-detail	conjunction	On they all went, leading their ponies, till they were brought to a good path and so at last to the very brink of the river. It was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above.	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle. The elves had brought bright lanterns to the shore, and they sang a merry song as the party went across.	It was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above.	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.
The_Hobbit_EN_batch_03_item_06	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.4	synchronous:0; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0.3; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0.4; disjunction:0; arg1-as-instance:0; arg2-as-instance:0.1; arg1-as-detail:0; arg2-as-detail:0.2; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	conjunction	conjunction;arg2-as-detail;arg1-as-denier	conjunction	Bilbo would gladly have stopped there for ever and ever - even supposing a wish would have taken him right back to his hobbit-hole without trouble. Yet there is little to tell about their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North. In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	Yet there is little to tell about their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.
The_Hobbit_EN_batch_03_item_07	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.5	synchronous:0; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0; similarity:0; conjunction:0.4; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0.1; arg2-as-detail:0.5; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	arg2-as-detail	conjunction;arg2-as-detail	conjunction;arg2-as-detail	Yet there is little to tell about their stay. The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief. He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.
The_Hobbit_EN_batch_03_item_08	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.4	synchronous:0.1; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0.1; contrast:0; similarity:0; conjunction:0.4; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0.3; arg2-as-detail:0; equivalence:0; arg1-as-manner:0.1; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	conjunction	arg1-as-detail;conjunction	conjunction	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief. He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it. His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.
The_Hobbit_EN_batch_03_item_09	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.5	synchronous:0.1; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0.1; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0.1; arg2-as-denier:0; contrast:0.1; similarity:0; conjunction:0.1; disjunction:0; arg1-as-instance:0; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0.5; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	arg2-as-detail	arg2-as-detail	arg2-as-detail	He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer. He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all. Evil things did not come into that valley.	many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.
The_Hobbit_EN_batch_03_item_10	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.4	synchronous:0; precedence:0; succession:0; reason:0.2; result:0.1; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0.1; similarity:0; conjunction:0.4; disjunction:0; arg1-as-instance:0.2; arg2-as-instance:0; arg1-as-detail:0; arg2-as-detail:0; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	conjunction	conjunction;arg1-as-instance;reason	conjunction	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it. His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	Evil things did not come into that valley. I wish I had time to tell you even a few of the tales or one or two of the songs that they heard in that house.	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	Evil things did not come into that valley.
The_Hobbit_EN_batch_03_item_11	The_Hobbit_EN_paragraph_32	novel	NA	English	NA	NA	10	0.6	synchronous:0.1; precedence:0; succession:0; reason:0; result:0; arg1-as-cond:0; arg2-as-cond:0; arg1-as-negcond:0; arg2-as-negcond:0; arg1-as-goal:0; arg2-as-goal:0; arg1-as-denier:0; arg2-as-denier:0; contrast:0.1; similarity:0; conjunction:0.6; disjunction:0; arg1-as-instance:0.1; arg2-as-instance:0; arg1-as-detail:0.1; arg2-as-detail:0; equivalence:0; arg1-as-manner:0; arg2-as-manner:0; arg1-as-excpt:0; arg2-as-excpt:0; arg2-as-subst:0; arg1-as-subst:0; differentcon:0; norel:0	conjunction	conjunction	conjunction	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all. Evil things did not come into that valley.	I wish I had time to tell you even a few of the tales or one or two of the songs that they heard in that house. All of them, the ponies as well, grew refreshed and strong in a few days there.	Evil things did not come into that valley.	I wish I had time to tell you even a few of the tales or one or two of the songs that they heard in that house.
