instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_16_item_15	What is the reason	Contingency.Cause	RESULT	What is the reason _ I welcome many of the developments which Mr Schmidt's report brings us.	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ I welcome many of the developments which Mr Schmidt's report brings us.	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What is a specific circumstance in which	Expansion.Instantiation	ARG1-AS-INSTANCE	What is a specific circumstance in which _ I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ some of the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that it points out some of the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the serious flaws in this proposal.	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What is the result of	Contingency.Cause	RESULT	What is the result of _ the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what does it point out some of the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what might It point out some of the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ some of the serious flaws in this proposal.	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
original_en_batch_16_item_20	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ The lack of clarity of language is inevitably going to lead to legal uncertainty.	It points out some of the serious flaws in this proposal.	sent2
original_en_batch_16_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ It points out some of the serious flaws in this proposal	The lack of clarity of language is inevitably going to lead to legal uncertainty.	sent1
﻿original_en_batch_17_item_01	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that Legal certainty is essential in such crucial matters	Because of shoddy drafting the Convention can be interpreted very widely, and it ignores the strict conditions which interception is supposed to be subject to under the European Convention on Human Rights.	sent1
﻿original_en_batch_17_item_01	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ Legal certainty is something that is essential in such crucial matters	Because of shoddy drafting the Convention can be interpreted very widely, and it ignores the strict conditions which interception is supposed to be subject to under the European Convention on Human Rights.	sent1
﻿original_en_batch_17_item_01	What is the reason	Contingency.Cause	REASON	What is the reason _ Legal certainty is something that is essential in such crucial matters	Because of shoddy drafting the Convention can be interpreted very widely, and it ignores the strict conditions which interception is supposed to be subject to under the European Convention on Human Rights.	sent1
﻿original_en_batch_17_item_01	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ Legal certainty is something that is essential in such crucial matters.	Because of shoddy drafting the Convention can be interpreted very widely, and it ignores the strict conditions which interception is supposed to be subject to under the European Convention on Human Rights.	sent1
