instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
wiki_339	5e31a1526ef37a1879a94441	What is the result of	Contingency.Cause	RESULT	What is the result of _ Austria pursuing its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	sent1
wiki_339	5eeb621a7c83c62d2473afb1	Before what	Temporal.Asynchronous	SUCCESSION	Before what was  Dual Monarchy was established.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent2
wiki_339	603c124974df2e8f9f375fa8	After what	Temporal.Asynchronous	PRECEDENCE	After what did Austria compromise with Hungary and the Austria- Hungary Dual Monarchy was established	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent2
wiki_339	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	sent1
wiki_339	60a00380a43a4ac3e0a1c66a	After what	Temporal.Asynchronous	PRECEDENCE	After what was  the Austria- Hungary Dual Monarchy was established	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent2
wiki_339	60e87f56849a0832f5df0ce9	What is a specific circumstance in which	Expansion.Instantiation	ARG1-AS-INSTANCE	What is a specific circumstance in which _ the Austria- Hungary Dual Monarchy was established.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent2
wiki_339	615047c51e51d08b59307b8f	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria pursued its own course independently following its defeat in the Austro - Prussian War	In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	sent1
wiki_340	5a0c4184fe645f0001e9f5dd	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria was involved in World War I under Emperor Franz Joseph following the assassination of Archduke Ferdinand, the presumptive successor to the Austro- Hungarian throne.	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	5d45f6d7da637a00014b9e30	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria was involved in World War I	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	5e110747dc265f7d25341439	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria was involved in World War I under Emperor Franz Joseph	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	5e31a1526ef37a1879a94441	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria was involved in World War I under Emperor Franz Joseph	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	5eeb621a7c83c62d2473afb1	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed	Austria was involved in World War I under Emperor Franz Joseph following the assassination of Archduke Ferdinand, the presumptive successor to the Austro- Hungarian throne.	sent2
wiki_340	603c124974df2e8f9f375fa8	What is the result of	Contingency.Cause	RESULT	What is the result of _ Austria's involvement in World War I under Emperor Franz Joseph following the assassination of Archduke Ferdinand	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	606aad87b9f57a82dd447d6a	After what	Temporal.Asynchronous	SUCCESSION	After what _ Austria was involved in World War I under Emperor Franz Joseph following the assassination of Archduke Ferdinand, the presumptive successor to the Austro- Hungarian throne	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	60a00380a43a4ac3e0a1c66a	Before what	Temporal.Asynchronous	PRECEDENCE	Before what was Austria involved in World War I under Emperor Franz Joseph following the assassination of Archduke Ferdinand, the presumptive successor to the Austro- Hungarian throne	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	60e87f56849a0832f5df0ce9	What is the result of	Contingency.Cause	RESULT	What is the result of _ Austria being involved in World War I under Emperor Franz Joseph	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_340	615047c51e51d08b59307b8f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Austria was involved in World War I	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent1
wiki_341	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized. After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	In 1919 the First Austrian Republic became the legal successor of Austria.	sent1
wiki_341	5d45f6d7da637a00014b9e30	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what did the First Austrian Republic became the legal successor of Austria.	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent2
wiki_341	5e110747dc265f7d25341439	After what	Temporal.Asynchronous	PRECEDENCE	After what did the First Austrian Republic became the legal successor of Austria	After the defeat and the dissolution of the Monarchy, the Republic of German- Austria was proclaimed with the intent of union with Germany, but the Allied Powers did not support the new state and it remained unrecognized.	sent2
wiki_341	5e31a1526ef37a1879a94441	What is the result of	Contingency.Cause	RESULT	What is the result of _ the dissolution of the Monarchy	In 1919 the First Austrian Republic became the legal successor of Austria.	sent1
